Combinations:Board:Name:ID
   4:     T J Q K A:    Royal Flush:                1
   4:     4 4 4 4 A:    four of a kind, Fours:              131
   4:     4 4 4 4 K:    four of a kind, Fours:              132
   4:     4 4 4 4 Q:    four of a kind, Fours:              133
   4:     4 4 4 4 J:    four of a kind, Fours:              134
   4:     4 4 4 4 T:    four of a kind, Fours:              135
   4:     4 4 4 4 9:    four of a kind, Fours:              136
   4:     4 4 4 4 8:    four of a kind, Fours:              137
   4:     4 4 4 4 7:    four of a kind, Fours:              138
   4:     4 4 4 4 6:    four of a kind, Fours:              139
   4:     4 4 4 4 5:    four of a kind, Fours:              140
   4:     4 4 4 4 3:    four of a kind, Fours:              141
   4:     4 4 4 4 2:    four of a kind, Fours:              142
   4:     3 3 3 3 A:    four of a kind, Threes:              143
   4:     3 3 3 3 K:    four of a kind, Threes:              144
   4:     3 3 3 3 Q:    four of a kind, Threes:              145
   4:     3 3 3 3 J:    four of a kind, Threes:              146
   4:     3 3 3 3 T:    four of a kind, Threes:              147
   4:     3 3 3 3 9:    four of a kind, Threes:              148
   4:     3 3 3 3 8:    four of a kind, Threes:              149
   4:     3 3 3 3 7:    four of a kind, Threes:              150
   4:     3 3 3 3 6:    four of a kind, Threes:              151
   4:     3 3 3 3 5:    four of a kind, Threes:              152
   4:     3 3 3 3 4:    four of a kind, Threes:              153
   4:     3 3 3 3 2:    four of a kind, Threes:              154
   4:     2 2 2 2 A:    four of a kind, Deuces:              155
   4:     2 2 2 2 K:    four of a kind, Deuces:              156
   4:     2 2 2 2 Q:    four of a kind, Deuces:              157
   4:     2 2 2 2 J:    four of a kind, Deuces:              158
   4:     2 2 2 2 T:    four of a kind, Deuces:              159
   4:     2 2 2 2 9:    four of a kind, Deuces:              160
   4:     2 2 2 2 8:    four of a kind, Deuces:              161
   4:     2 2 2 2 7:    four of a kind, Deuces:              162
   4:     2 2 2 2 6:    four of a kind, Deuces:              163
   4:     2 2 2 2 5:    four of a kind, Deuces:              164
   4:     2 2 2 2 4:    four of a kind, Deuces:              165
   4:     2 2 2 2 3:    four of a kind, Deuces:              166
  24:     A A A K K:   a full house, Aces full of Kings:              167
  24:     A A A Q Q:   a full house, Aces full of Queens:              168
  24:     A A A J J:   a full house, Aces full of Jacks:              169
  24:     A A A T T:   a full house, Aces full of Tens:              170
  24:     A A A 9 9:   a full house, Aces full of Nines:              171
  24:     A A A 8 8:   a full house, Aces full of Eights:              172
  24:     A A A 7 7:   a full house, Aces full of Sevens:              173
  24:     A A A 6 6:   a full house, Aces full of Sixes:              174
  24:     A A A 5 5:   a full house, Aces full of Fives:              175
  24:     A A A 4 4:   a full house, Aces full of Fours:              176
  24:     A A A 3 3:   a full house, Aces full of Threes:              177
  24:     A A A 2 2:   a full house, Aces full of Deuces:              178
  24:     K K K A A:   a full house, Kings full of Aces:              179
  24:     K K K Q Q:   a full house, Kings full of Queens:              180
  24:     K K K J J:   a full house, Kings full of Jacks:              181
  24:     K K K T T:   a full house, Kings full of Tens:              182
  24:     K K K 9 9:   a full house, Kings full of Nines:              183
  24:     K K K 8 8:   a full house, Kings full of Eights:              184
  24:     K K K 7 7:   a full house, Kings full of Sevens:              185
  24:     K K K 6 6:   a full house, Kings full of Sixes:              186
  24:     K K K 5 5:   a full house, Kings full of Fives:              187
  24:     K K K 4 4:   a full house, Kings full of Fours:              188
  24:     K K K 3 3:   a full house, Kings full of Threes:              189
  24:     K K K 2 2:   a full house, Kings full of Deuces:              190
  24:     Q Q Q A A:   a full house, Queens full of Aces:              191
  24:     Q Q Q K K:   a full house, Queens full of Kings:              192
  24:     Q Q Q J J:   a full house, Queens full of Jacks:              193
  24:     Q Q Q T T:   a full house, Queens full of Tens:              194
  24:     Q Q Q 9 9:   a full house, Queens full of Nines:              195
  24:     Q Q Q 8 8:   a full house, Queens full of Eights:              196
  24:     Q Q Q 7 7:   a full house, Queens full of Sevens:              197
  24:     Q Q Q 6 6:   a full house, Queens full of Sixes:              198
  24:     Q Q Q 5 5:   a full house, Queens full of Fives:              199
  24:     Q Q Q 4 4:   a full house, Queens full of Fours:              200
  24:     Q Q Q 3 3:   a full house, Queens full of Threes:              201
  24:     Q Q Q 2 2:   a full house, Queens full of Deuces:              202
  24:     J J J A A:   a full house, Jacks full of Aces:              203
  24:     J J J K K:   a full house, Jacks full of Kings:              204
  24:     J J J Q Q:   a full house, Jacks full of Queens:              205
  24:     J J J T T:   a full house, Jacks full of Tens:              206
  24:     J J J 9 9:   a full house, Jacks full of Nines:              207
  24:     J J J 8 8:   a full house, Jacks full of Eights:              208
  24:     J J J 7 7:   a full house, Jacks full of Sevens:              209
  24:     J J J 6 6:   a full house, Jacks full of Sixes:              210
  24:     J J J 5 5:   a full house, Jacks full of Fives:              211
  24:     J J J 4 4:   a full house, Jacks full of Fours:              212
  24:     J J J 3 3:   a full house, Jacks full of Threes:              213
  24:     J J J 2 2:   a full house, Jacks full of Deuces:              214
  24:     T T T A A:   a full house, Tens full of Aces:              215
  24:     T T T K K:   a full house, Tens full of Kings:              216
  24:     T T T Q Q:   a full house, Tens full of Queens:              217
  24:     T T T J J:   a full house, Tens full of Jacks:              218
  24:     T T T 9 9:   a full house, Tens full of Nines:              219
  24:     T T T 8 8:   a full house, Tens full of Eights:              220
  24:     T T T 7 7:   a full house, Tens full of Sevens:              221
  24:     T T T 6 6:   a full house, Tens full of Sixes:              222
  24:     T T T 5 5:   a full house, Tens full of Fives:              223
  24:     T T T 4 4:   a full house, Tens full of Fours:              224
  24:     T T T 3 3:   a full house, Tens full of Threes:              225
  24:     T T T 2 2:   a full house, Tens full of Deuces:              226
  24:     9 9 9 A A:   a full house, Nines full of Aces:              227
  24:     9 9 9 K K:   a full house, Nines full of Kings:              228
  24:     9 9 9 Q Q:   a full house, Nines full of Queens:              229
  24:     9 9 9 J J:   a full house, Nines full of Jacks:              230
  24:     9 9 9 T T:   a full house, Nines full of Tens:              231
  24:     9 9 9 8 8:   a full house, Nines full of Eights:              232
  24:     9 9 9 7 7:   a full house, Nines full of Sevens:              233
  24:     9 9 9 6 6:   a full house, Nines full of Sixes:              234
  24:     9 9 9 5 5:   a full house, Nines full of Fives:              235
  24:     9 9 9 4 4:   a full house, Nines full of Fours:              236
  24:     9 9 9 3 3:   a full house, Nines full of Threes:              237
  24:     9 9 9 2 2:   a full house, Nines full of Deuces:              238
  24:     8 8 8 A A:   a full house, Eights full of Aces:              239
  24:     8 8 8 K K:   a full house, Eights full of Kings:              240
  24:     8 8 8 Q Q:   a full house, Eights full of Queens:              241
  24:     8 8 8 J J:   a full house, Eights full of Jacks:              242
  24:     8 8 8 T T:   a full house, Eights full of Tens:              243
  24:     8 8 8 9 9:   a full house, Eights full of Nines:              244
  24:     8 8 8 7 7:   a full house, Eights full of Sevens:              245
  24:     8 8 8 6 6:   a full house, Eights full of Sixes:              246
  24:     8 8 8 5 5:   a full house, Eights full of Fives:              247
  24:     8 8 8 4 4:   a full house, Eights full of Fours:              248
  24:     8 8 8 3 3:   a full house, Eights full of Threes:              249
  24:     8 8 8 2 2:   a full house, Eights full of Deuces:              250
  24:     7 7 7 A A:   a full house, Sevens full of Aces:              251
  24:     7 7 7 K K:   a full house, Sevens full of Kings:              252
  24:     7 7 7 Q Q:   a full house, Sevens full of Queens:              253
  24:     7 7 7 J J:   a full house, Sevens full of Jacks:              254
  24:     7 7 7 T T:   a full house, Sevens full of Tens:              255
  24:     7 7 7 9 9:   a full house, Sevens full of Nines:              256
  24:     7 7 7 8 8:   a full house, Sevens full of Eights:              257
  24:     7 7 7 6 6:   a full house, Sevens full of Sixes:              258
  24:     7 7 7 5 5:   a full house, Sevens full of Fives:              259
  24:     7 7 7 4 4:   a full house, Sevens full of Fours:              260
  24:     7 7 7 3 3:   a full house, Sevens full of Threes:              261
  24:     7 7 7 2 2:   a full house, Sevens full of Deuces:              262
  24:     6 6 6 A A:   a full house, Sixes full of Aces:              263
  24:     6 6 6 K K:   a full house, Sixes full of Kings:              264
  24:     6 6 6 Q Q:   a full house, Sixes full of Queens:              265
  24:     6 6 6 J J:   a full house, Sixes full of Jacks:              266
  24:     6 6 6 T T:   a full house, Sixes full of Tens:              267
  24:     6 6 6 9 9:   a full house, Sixes full of Nines:              268
  24:     6 6 6 8 8:   a full house, Sixes full of Eights:              269
  24:     6 6 6 7 7:   a full house, Sixes full of Sevens:              270
  24:     6 6 6 5 5:   a full house, Sixes full of Fives:              271
  24:     6 6 6 4 4:   a full house, Sixes full of Fours:              272
  24:     6 6 6 3 3:   a full house, Sixes full of Threes:              273
  24:     6 6 6 2 2:   a full house, Sixes full of Deuces:              274
  24:     5 5 5 A A:   a full house, Fives full of Aces:              275
  24:     5 5 5 K K:   a full house, Fives full of Kings:              276
  24:     5 5 5 Q Q:   a full house, Fives full of Queens:              277
  24:     5 5 5 J J:   a full house, Fives full of Jacks:              278
  24:     5 5 5 T T:   a full house, Fives full of Tens:              279
  24:     5 5 5 9 9:   a full house, Fives full of Nines:              280
  24:     5 5 5 8 8:   a full house, Fives full of Eights:              281
  24:     5 5 5 7 7:   a full house, Fives full of Sevens:              282
  24:     5 5 5 6 6:   a full house, Fives full of Sixes:              283
  24:     5 5 5 4 4:   a full house, Fives full of Fours:              284
  24:     5 5 5 3 3:   a full house, Fives full of Threes:              285
  24:     5 5 5 2 2:   a full house, Fives full of Deuces:              286
  24:     4 4 4 A A:   a full house, Fours full of Aces:              287
  24:     4 4 4 K K:   a full house, Fours full of Kings:              288
  24:     4 4 4 Q Q:   a full house, Fours full of Queens:              289
  24:     4 4 4 J J:   a full house, Fours full of Jacks:              290
  24:     4 4 4 T T:   a full house, Fours full of Tens:              291
  24:     4 4 4 9 9:   a full house, Fours full of Nines:              292
  24:     4 4 4 8 8:   a full house, Fours full of Eights:              293
  24:     4 4 4 7 7:   a full house, Fours full of Sevens:              294
  24:     4 4 4 6 6:   a full house, Fours full of Sixes:              295
  24:     4 4 4 5 5:   a full house, Fours full of Fives:              296
  24:     4 4 4 3 3:   a full house, Fours full of Threes:              297
  24:     4 4 4 2 2:   a full house, Fours full of Deuces:              298
  24:     3 3 3 A A:   a full house, Threes full of Aces:              299
  24:     3 3 3 K K:   a full house, Threes full of Kings:              300
  24:     3 3 3 Q Q:   a full house, Threes full of Queens:              301
  24:     3 3 3 J J:   a full house, Threes full of Jacks:              302
  24:     3 3 3 T T:   a full house, Threes full of Tens:              303
  24:     3 3 3 9 9:   a full house, Threes full of Nines:              304
  24:     3 3 3 8 8:   a full house, Threes full of Eights:              305
  24:     3 3 3 7 7:   a full house, Threes full of Sevens:              306
  24:     3 3 3 6 6:   a full house, Threes full of Sixes:              307
  24:     3 3 3 5 5:   a full house, Threes full of Fives:              308
  24:     3 3 3 4 4:   a full house, Threes full of Fours:              309
  24:     3 3 3 2 2:   a full house, Threes full of Deuces:              310
  24:     2 2 2 A A:   a full house, Deuces full of Aces:              311
  24:     2 2 2 K K:   a full house, Deuces full of Kings:              312
  24:     2 2 2 Q Q:   a full house, Deuces full of Queens:              313
  24:     2 2 2 J J:   a full house, Deuces full of Jacks:              314
  24:     2 2 2 T T:   a full house, Deuces full of Tens:              315
  24:     2 2 2 9 9:   a full house, Deuces full of Nines:              316
  24:     2 2 2 8 8:   a full house, Deuces full of Eights:              317
  24:     2 2 2 7 7:   a full house, Deuces full of Sevens:              318
  24:     2 2 2 6 6:   a full house, Deuces full of Sixes:              319
  24:     2 2 2 5 5:   a full house, Deuces full of Fives:              320
  24:     2 2 2 4 4:   a full house, Deuces full of Fours:              321
  24:     2 2 2 3 3:   a full house, Deuces full of Threes:              322
   4:     9 J Q K A:   a flush, Ace high:              323
   4:     8 J Q K A:   a flush, Ace high:              324
   4:     7 J Q K A:   a flush, Ace high:              325
   4:     6 J Q K A:   a flush, Ace high:              326
   4:     5 J Q K A:   a flush, Ace high:              327
   4:     4 J Q K A:   a flush, Ace high:              328
   4:     3 J Q K A:   a flush, Ace high:              329
   4:     2 J Q K A:   a flush, Ace high:              330
   4:     9 T Q K A:   a flush, Ace high:              331
   4:     8 T Q K A:   a flush, Ace high:              332
   4:     7 T Q K A:   a flush, Ace high:              333
   4:     6 T Q K A:   a flush, Ace high:              334
   4:     5 T Q K A:   a flush, Ace high:              335
   4:     4 T Q K A:   a flush, Ace high:              336
   4:     3 T Q K A:   a flush, Ace high:              337
   4:     2 T Q K A:   a flush, Ace high:              338
   4:     8 9 Q K A:   a flush, Ace high:              339
   4:     7 9 Q K A:   a flush, Ace high:              340
   4:     6 9 Q K A:   a flush, Ace high:              341
   4:     5 9 Q K A:   a flush, Ace high:              342
   4:     4 9 Q K A:   a flush, Ace high:              343
   4:     3 9 Q K A:   a flush, Ace high:              344
   4:     2 9 Q K A:   a flush, Ace high:              345
   4:     7 8 Q K A:   a flush, Ace high:              346
   4:     6 8 Q K A:   a flush, Ace high:              347
   4:     5 8 Q K A:   a flush, Ace high:              348
   4:     4 8 Q K A:   a flush, Ace high:              349
   4:     3 8 Q K A:   a flush, Ace high:              350
   4:     2 8 Q K A:   a flush, Ace high:              351
   4:     6 7 Q K A:   a flush, Ace high:              352
   4:     5 7 Q K A:   a flush, Ace high:              353
   4:     4 7 Q K A:   a flush, Ace high:              354
   4:     3 7 Q K A:   a flush, Ace high:              355
   4:     2 7 Q K A:   a flush, Ace high:              356
   4:     5 6 Q K A:   a flush, Ace high:              357
   4:     4 6 Q K A:   a flush, Ace high:              358
   4:     3 6 Q K A:   a flush, Ace high:              359
   4:     2 6 Q K A:   a flush, Ace high:              360
   4:     4 5 Q K A:   a flush, Ace high:              361
   4:     3 5 Q K A:   a flush, Ace high:              362
   4:     2 5 Q K A:   a flush, Ace high:              363
   4:     3 4 Q K A:   a flush, Ace high:              364
   4:     2 4 Q K A:   a flush, Ace high:              365
   4:     2 3 Q K A:   a flush, Ace high:              366
   4:     9 T J K A:   a flush, Ace high:              367
   4:     8 T J K A:   a flush, Ace high:              368
   4:     7 T J K A:   a flush, Ace high:              369
   4:     6 T J K A:   a flush, Ace high:              370
   4:     5 T J K A:   a flush, Ace high:              371
   4:     4 T J K A:   a flush, Ace high:              372
   4:     3 T J K A:   a flush, Ace high:              373
   4:     2 T J K A:   a flush, Ace high:              374
   4:     8 9 J K A:   a flush, Ace high:              375
   4:     7 9 J K A:   a flush, Ace high:              376
   4:     6 9 J K A:   a flush, Ace high:              377
   4:     5 9 J K A:   a flush, Ace high:              378
   4:     4 9 J K A:   a flush, Ace high:              379
   4:     3 9 J K A:   a flush, Ace high:              380
   4:     2 9 J K A:   a flush, Ace high:              381
   4:     7 8 J K A:   a flush, Ace high:              382
   4:     6 8 J K A:   a flush, Ace high:              383
   4:     5 8 J K A:   a flush, Ace high:              384
   4:     4 8 J K A:   a flush, Ace high:              385
   4:     3 8 J K A:   a flush, Ace high:              386
   4:     2 8 J K A:   a flush, Ace high:              387
   4:     6 7 J K A:   a flush, Ace high:              388
   4:     5 7 J K A:   a flush, Ace high:              389
   4:     4 7 J K A:   a flush, Ace high:              390
   4:     3 7 J K A:   a flush, Ace high:              391
   4:     2 7 J K A:   a flush, Ace high:              392
   4:     5 6 J K A:   a flush, Ace high:              393
   4:     4 6 J K A:   a flush, Ace high:              394
   4:     3 6 J K A:   a flush, Ace high:              395
   4:     2 6 J K A:   a flush, Ace high:              396
   4:     4 5 J K A:   a flush, Ace high:              397
   4:     3 5 J K A:   a flush, Ace high:              398
   4:     2 5 J K A:   a flush, Ace high:              399
   4:     3 4 J K A:   a flush, Ace high:              400
   4:     2 4 J K A:   a flush, Ace high:              401
   4:     2 3 J K A:   a flush, Ace high:              402
   4:     8 9 T K A:   a flush, Ace high:              403
   4:     7 9 T K A:   a flush, Ace high:              404
   4:     6 9 T K A:   a flush, Ace high:              405
   4:     5 9 T K A:   a flush, Ace high:              406
   4:     4 9 T K A:   a flush, Ace high:              407
   4:     3 9 T K A:   a flush, Ace high:              408
   4:     2 9 T K A:   a flush, Ace high:              409
   4:     7 8 T K A:   a flush, Ace high:              410
   4:     6 8 T K A:   a flush, Ace high:              411
   4:     5 8 T K A:   a flush, Ace high:              412
   4:     4 8 T K A:   a flush, Ace high:              413
   4:     3 8 T K A:   a flush, Ace high:              414
   4:     2 8 T K A:   a flush, Ace high:              415
   4:     6 7 T K A:   a flush, Ace high:              416
   4:     5 7 T K A:   a flush, Ace high:              417
   4:     4 7 T K A:   a flush, Ace high:              418
   4:     3 7 T K A:   a flush, Ace high:              419
   4:     2 7 T K A:   a flush, Ace high:              420
   4:     5 6 T K A:   a flush, Ace high:              421
   4:     4 6 T K A:   a flush, Ace high:              422
   4:     3 6 T K A:   a flush, Ace high:              423
   4:     2 6 T K A:   a flush, Ace high:              424
   4:     4 5 T K A:   a flush, Ace high:              425
   4:     3 5 T K A:   a flush, Ace high:              426
   4:     2 5 T K A:   a flush, Ace high:              427
   4:     3 4 T K A:   a flush, Ace high:              428
   4:     2 4 T K A:   a flush, Ace high:              429
   4:     2 3 T K A:   a flush, Ace high:              430
   4:     7 8 9 K A:   a flush, Ace high:              431
   4:     6 8 9 K A:   a flush, Ace high:              432
   4:     5 8 9 K A:   a flush, Ace high:              433
   4:     4 8 9 K A:   a flush, Ace high:              434
   4:     3 8 9 K A:   a flush, Ace high:              435
   4:     2 8 9 K A:   a flush, Ace high:              436
   4:     6 7 9 K A:   a flush, Ace high:              437
   4:     5 7 9 K A:   a flush, Ace high:              438
   4:     4 7 9 K A:   a flush, Ace high:              439
   4:     3 7 9 K A:   a flush, Ace high:              440
   4:     2 7 9 K A:   a flush, Ace high:              441
   4:     5 6 9 K A:   a flush, Ace high:              442
   4:     4 6 9 K A:   a flush, Ace high:              443
   4:     3 6 9 K A:   a flush, Ace high:              444
   4:     2 6 9 K A:   a flush, Ace high:              445
   4:     4 5 9 K A:   a flush, Ace high:              446
   4:     3 5 9 K A:   a flush, Ace high:              447
   4:     2 5 9 K A:   a flush, Ace high:              448
   4:     3 4 9 K A:   a flush, Ace high:              449
   4:     2 4 9 K A:   a flush, Ace high:              450
   4:     2 3 9 K A:   a flush, Ace high:              451
   4:     6 7 8 K A:   a flush, Ace high:              452
   4:     5 7 8 K A:   a flush, Ace high:              453
   4:     4 7 8 K A:   a flush, Ace high:              454
   4:     3 7 8 K A:   a flush, Ace high:              455
   4:     2 7 8 K A:   a flush, Ace high:              456
   4:     5 6 8 K A:   a flush, Ace high:              457
   4:     4 6 8 K A:   a flush, Ace high:              458
   4:     3 6 8 K A:   a flush, Ace high:              459
   4:     2 6 8 K A:   a flush, Ace high:              460
   4:     4 5 8 K A:   a flush, Ace high:              461
   4:     3 5 8 K A:   a flush, Ace high:              462
   4:     2 5 8 K A:   a flush, Ace high:              463
   4:     3 4 8 K A:   a flush, Ace high:              464
   4:     2 4 8 K A:   a flush, Ace high:              465
   4:     2 3 8 K A:   a flush, Ace high:              466
   4:     5 6 7 K A:   a flush, Ace high:              467
   4:     4 6 7 K A:   a flush, Ace high:              468
   4:     3 6 7 K A:   a flush, Ace high:              469
   4:     2 6 7 K A:   a flush, Ace high:              470
   4:     4 5 7 K A:   a flush, Ace high:              471
   4:     3 5 7 K A:   a flush, Ace high:              472
   4:     2 5 7 K A:   a flush, Ace high:              473
   4:     3 4 7 K A:   a flush, Ace high:              474
   4:     2 4 7 K A:   a flush, Ace high:              475
   4:     2 3 7 K A:   a flush, Ace high:              476
   4:     4 5 6 K A:   a flush, Ace high:              477
   4:     3 5 6 K A:   a flush, Ace high:              478
   4:     2 5 6 K A:   a flush, Ace high:              479
   4:     3 4 6 K A:   a flush, Ace high:              480
   4:     2 4 6 K A:   a flush, Ace high:              481
   4:     2 3 6 K A:   a flush, Ace high:              482
   4:     3 4 5 K A:   a flush, Ace high:              483
   4:     2 4 5 K A:   a flush, Ace high:              484
   4:     2 3 5 K A:   a flush, Ace high:              485
   4:     2 3 4 K A:   a flush, Ace high:              486
   4:     9 T J Q A:   a flush, Ace high:              487
   4:     8 T J Q A:   a flush, Ace high:              488
   4:     7 T J Q A:   a flush, Ace high:              489
   4:     6 T J Q A:   a flush, Ace high:              490
   4:     5 T J Q A:   a flush, Ace high:              491
   4:     4 T J Q A:   a flush, Ace high:              492
   4:     3 T J Q A:   a flush, Ace high:              493
   4:     2 T J Q A:   a flush, Ace high:              494
   4:     8 9 J Q A:   a flush, Ace high:              495
   4:     7 9 J Q A:   a flush, Ace high:              496
   4:     6 9 J Q A:   a flush, Ace high:              497
   4:     5 9 J Q A:   a flush, Ace high:              498
   4:     4 9 J Q A:   a flush, Ace high:              499
   4:     3 9 J Q A:   a flush, Ace high:              500
   4:     2 9 J Q A:   a flush, Ace high:              501
